url,method,body,header,header_entropy,body_entropy,number_of_special_chars,count_query_params,body_special_chars,query_param_length,path_depth,sql_injection,sql_injection_keywords_url,sql_injection_keywords_body,sql_injection_keywords_header
http://rest.testinvicti.com/basic_authentication/api/posts/16,0,,"{""Host"": ""rest.testinvicti.com"", ""Proxy-Connection"": ""keep-alive"", ""Authorization"": ""Basic YWRtaW46MTIzNDU2"", ""Upgrade-Insecure-Requests"": ""1"", ""User-Agent"": ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36"", ""Accept"": ""text/html,application/xhtml+xml,application/xml;q=0.9,image/avif,image/webp,image/apng,*/*;q=0.8"", ""Sec-GPC"": ""1"", ""Accept-Language"": ""en-US,en;q=0.7"", ""Accept-Encoding"": ""gzip, deflate""}",5.418675177179863,0.0,110,0,0,0,4,False,6,0,70
http://rest.testinvicti.com/basic_authentication/api/posts/17,0,,"{""Host"": ""rest.testinvicti.com"", ""Proxy-Connection"": ""keep-alive"", ""Authorization"": ""Basic YWRtaW46MTIzNDU2"", ""Upgrade-Insecure-Requests"": ""1"", ""User-Agent"": ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36"", ""Accept"": ""text/html,application/xhtml+xml,application/xml;q=0.9,image/avif,image/webp,image/apng,*/*;q=0.8"", ""Sec-GPC"": ""1"", ""Accept-Language"": ""en-US,en;q=0.7"", ""Accept-Encoding"": ""gzip, deflate""}",5.418675177179863,0.0,110,0,0,0,4,False,6,0,70
http://rest.testinvicti.com/basic_authentication/api/posts/18,0,,"{""Host"": ""rest.testinvicti.com"", ""Proxy-Connection"": ""keep-alive"", ""Authorization"": ""Basic YWRtaW46MTIzNDU2"", ""Upgrade-Insecure-Requests"": ""1"", ""User-Agent"": ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36"", ""Accept"": ""text/html,application/xhtml+xml,application/xml;q=0.9,image/avif,image/webp,image/apng,*/*;q=0.8"", ""Sec-GPC"": ""1"", ""Accept-Language"": ""en-US,en;q=0.7"", ""Accept-Encoding"": ""gzip, deflate""}",5.418675177179863,0.0,110,0,0,0,4,False,6,0,70
http://rest.testinvicti.com/basic_authentication/api/posts/19,0,,"{""Host"": ""rest.testinvicti.com"", ""Proxy-Connection"": ""keep-alive"", ""Authorization"": ""Basic YWRtaW46MTIzNDU2"", ""Upgrade-Insecure-Requests"": ""1"", ""User-Agent"": ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36"", ""Accept"": ""text/html,application/xhtml+xml,application/xml;q=0.9,image/avif,image/webp,image/apng,*/*;q=0.8"", ""Sec-GPC"": ""1"", ""Accept-Language"": ""en-US,en;q=0.7"", ""Accept-Encoding"": ""gzip, deflate""}",5.418675177179863,0.0,110,0,0,0,4,False,6,0,70
http://rest.testinvicti.com/basic_authentication/api/posts/20,0,,"{""Host"": ""rest.testinvicti.com"", ""Proxy-Connection"": ""keep-alive"", ""Authorization"": ""Basic YWRtaW46MTIzNDU2"", ""Upgrade-Insecure-Requests"": ""1"", ""User-Agent"": ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36"", ""Accept"": ""text/html,application/xhtml+xml,application/xml;q=0.9,image/avif,image/webp,image/apng,*/*;q=0.8"", ""Sec-GPC"": ""1"", ""Accept-Language"": ""en-US,en;q=0.7"", ""Accept-Encoding"": ""gzip, deflate""}",5.418675177179863,0.0,110,0,0,0,4,False,6,0,70
http://rest.testinvicti.com/basic_authentication/api/posts/22,0,,"{""Host"": ""rest.testinvicti.com"", ""Proxy-Connection"": ""keep-alive"", ""Authorization"": ""Basic YWRtaW46MTIzNDU2"", ""Upgrade-Insecure-Requests"": ""1"", ""User-Agent"": ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36"", ""Accept"": ""text/html,application/xhtml+xml,application/xml;q=0.9,image/avif,image/webp,image/apng,*/*;q=0.8"", ""Sec-GPC"": ""1"", ""Accept-Language"": ""en-US,en;q=0.7"", ""Accept-Encoding"": ""gzip, deflate""}",5.418675177179863,0.0,110,0,0,0,4,False,6,0,70
http://rest.testinvicti.com/basic_authentication/api/posts/23,0,,"{""Host"": ""rest.testinvicti.com"", ""Proxy-Connection"": ""keep-alive"", ""Authorization"": ""Basic YWRtaW46MTIzNDU2"", ""Upgrade-Insecure-Requests"": ""1"", ""User-Agent"": ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36"", ""Accept"": ""text/html,application/xhtml+xml,application/xml;q=0.9,image/avif,image/webp,image/apng,*/*;q=0.8"", ""Sec-GPC"": ""1"", ""Accept-Language"": ""en-US,en;q=0.7"", ""Accept-Encoding"": ""gzip, deflate""}",5.418675177179863,0.0,110,0,0,0,4,False,6,0,70
http://rest.testinvicti.com/basic_authentication/api/posts/24,0,,"{""Host"": ""rest.testinvicti.com"", ""Proxy-Connection"": ""keep-alive"", ""Authorization"": ""Basic YWRtaW46MTIzNDU2"", ""Upgrade-Insecure-Requests"": ""1"", ""User-Agent"": ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36"", ""Accept"": ""text/html,application/xhtml+xml,application/xml;q=0.9,image/avif,image/webp,image/apng,*/*;q=0.8"", ""Sec-GPC"": ""1"", ""Accept-Language"": ""en-US,en;q=0.7"", ""Accept-Encoding"": ""gzip, deflate""}",5.418675177179863,0.0,110,0,0,0,4,False,6,0,70
http://rest.testinvicti.com/basic_authentication/api/posts/25,0,,"{""Host"": ""rest.testinvicti.com"", ""Proxy-Connection"": ""keep-alive"", ""Authorization"": ""Basic YWRtaW46MTIzNDU2"", ""Upgrade-Insecure-Requests"": ""1"", ""User-Agent"": ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36"", ""Accept"": ""text/html,application/xhtml+xml,application/xml;q=0.9,image/avif,image/webp,image/apng,*/*;q=0.8"", ""Sec-GPC"": ""1"", ""Accept-Language"": ""en-US,en;q=0.7"", ""Accept-Encoding"": ""gzip, deflate""}",5.418675177179863,0.0,110,0,0,0,4,False,6,0,70
http://rest.testinvicti.com/basic_authentication/api/posts/26,0,,"{""Host"": ""rest.testinvicti.com"", ""Proxy-Connection"": ""keep-alive"", ""Authorization"": ""Basic YWRtaW46MTIzNDU2"", ""Upgrade-Insecure-Requests"": ""1"", ""User-Agent"": ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36"", ""Accept"": ""text/html,application/xhtml+xml,application/xml;q=0.9,image/avif,image/webp,image/apng,*/*;q=0.8"", ""Sec-GPC"": ""1"", ""Accept-Language"": ""en-US,en;q=0.7"", ""Accept-Encoding"": ""gzip, deflate""}",5.418675177179863,0.0,110,0,0,0,4,False,6,0,70
http://rest.testinvicti.com/basic_authentication/api/posts/27,0,,"{""Host"": ""rest.testinvicti.com"", ""Proxy-Connection"": ""keep-alive"", ""Authorization"": ""Basic YWRtaW46MTIzNDU2"", ""Upgrade-Insecure-Requests"": ""1"", ""User-Agent"": ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36"", ""Accept"": ""text/html,application/xhtml+xml,application/xml;q=0.9,image/avif,image/webp,image/apng,*/*;q=0.8"", ""Sec-GPC"": ""1"", ""Accept-Language"": ""en-US,en;q=0.7"", ""Accept-Encoding"": ""gzip, deflate""}",5.418675177179863,0.0,110,0,0,0,4,False,6,0,70
http://rest.testinvicti.com/basic_authentication/api/posts/28,0,,"{""Host"": ""rest.testinvicti.com"", ""Proxy-Connection"": ""keep-alive"", ""Authorization"": ""Basic YWRtaW46MTIzNDU2"", ""Upgrade-Insecure-Requests"": ""1"", ""User-Agent"": ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36"", ""Accept"": ""text/html,application/xhtml+xml,application/xml;q=0.9,image/avif,image/webp,image/apng,*/*;q=0.8"", ""Sec-GPC"": ""1"", ""Accept-Language"": ""en-US,en;q=0.7"", ""Accept-Encoding"": ""gzip, deflate""}",5.418675177179863,0.0,110,0,0,0,4,False,6,0,70
http://rest.testinvicti.com/basic_authentication/api/posts/29,0,,"{""Host"": ""rest.testinvicti.com"", ""Proxy-Connection"": ""keep-alive"", ""Authorization"": ""Basic YWRtaW46MTIzNDU2"", ""Upgrade-Insecure-Requests"": ""1"", ""User-Agent"": ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36"", ""Accept"": ""text/html,application/xhtml+xml,application/xml;q=0.9,image/avif,image/webp,image/apng,*/*;q=0.8"", ""Sec-GPC"": ""1"", ""Accept-Language"": ""en-US,en;q=0.7"", ""Accept-Encoding"": ""gzip, deflate""}",5.418675177179863,0.0,110,0,0,0,4,False,6,0,70
http://rest.testinvicti.com/basic_authentication/api/posts/30,0,,"{""Host"": ""rest.testinvicti.com"", ""Proxy-Connection"": ""keep-alive"", ""Authorization"": ""Basic YWRtaW46MTIzNDU2"", ""Upgrade-Insecure-Requests"": ""1"", ""User-Agent"": ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36"", ""Accept"": ""text/html,application/xhtml+xml,application/xml;q=0.9,image/avif,image/webp,image/apng,*/*;q=0.8"", ""Sec-GPC"": ""1"", ""Accept-Language"": ""en-US,en;q=0.7"", ""Accept-Encoding"": ""gzip, deflate""}",5.418675177179863,0.0,110,0,0,0,4,False,6,0,70
http://rest.testinvicti.com/basic_authentication/api/posts/31,0,,"{""Host"": ""rest.testinvicti.com"", ""Proxy-Connection"": ""keep-alive"", ""Authorization"": ""Basic YWRtaW46MTIzNDU2"", ""Upgrade-Insecure-Requests"": ""1"", ""User-Agent"": ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36"", ""Accept"": ""text/html,application/xhtml+xml,application/xml;q=0.9,image/avif,image/webp,image/apng,*/*;q=0.8"", ""Sec-GPC"": ""1"", ""Accept-Language"": ""en-US,en;q=0.7"", ""Accept-Encoding"": ""gzip, deflate""}",5.418675177179863,0.0,110,0,0,0,4,False,6,0,70
http://rest.testinvicti.com/basic_authentication/api/posts/32,0,,"{""Host"": ""rest.testinvicti.com"", ""Proxy-Connection"": ""keep-alive"", ""Authorization"": ""Basic YWRtaW46MTIzNDU2"", ""Upgrade-Insecure-Requests"": ""1"", ""User-Agent"": ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36"", ""Accept"": ""text/html,application/xhtml+xml,application/xml;q=0.9,image/avif,image/webp,image/apng,*/*;q=0.8"", ""Sec-GPC"": ""1"", ""Accept-Language"": ""en-US,en;q=0.7"", ""Accept-Encoding"": ""gzip, deflate""}",5.418675177179863,0.0,110,0,0,0,4,False,6,0,70
http://rest.testinvicti.com/basic_authentication/api/posts/33,0,,"{""Host"": ""rest.testinvicti.com"", ""Proxy-Connection"": ""keep-alive"", ""Authorization"": ""Basic YWRtaW46MTIzNDU2"", ""Upgrade-Insecure-Requests"": ""1"", ""User-Agent"": ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36"", ""Accept"": ""text/html,application/xhtml+xml,application/xml;q=0.9,image/avif,image/webp,image/apng,*/*;q=0.8"", ""Sec-GPC"": ""1"", ""Accept-Language"": ""en-US,en;q=0.7"", ""Accept-Encoding"": ""gzip, deflate""}",5.418675177179863,0.0,110,0,0,0,4,False,6,0,70
http://rest.testinvicti.com/basic_authentication/api/posts/34,0,,"{""Host"": ""rest.testinvicti.com"", ""Proxy-Connection"": ""keep-alive"", ""Authorization"": ""Basic YWRtaW46MTIzNDU2"", ""Upgrade-Insecure-Requests"": ""1"", ""User-Agent"": ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36"", ""Accept"": ""text/html,application/xhtml+xml,application/xml;q=0.9,image/avif,image/webp,image/apng,*/*;q=0.8"", ""Sec-GPC"": ""1"", ""Accept-Language"": ""en-US,en;q=0.7"", ""Accept-Encoding"": ""gzip, deflate""}",5.418675177179863,0.0,110,0,0,0,4,False,6,0,70
http://rest.testinvicti.com/basic_authentication/api/posts/35,0,,"{""Host"": ""rest.testinvicti.com"", ""Proxy-Connection"": ""keep-alive"", ""Authorization"": ""Basic YWRtaW46MTIzNDU2"", ""Upgrade-Insecure-Requests"": ""1"", ""User-Agent"": ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36"", ""Accept"": ""text/html,application/xhtml+xml,application/xml;q=0.9,image/avif,image/webp,image/apng,*/*;q=0.8"", ""Sec-GPC"": ""1"", ""Accept-Language"": ""en-US,en;q=0.7"", ""Accept-Encoding"": ""gzip, deflate""}",5.418675177179863,0.0,110,0,0,0,4,False,6,0,70
http://rest.testinvicti.com/basic_authentication/api/posts/36,0,,"{""Host"": ""rest.testinvicti.com"", ""Proxy-Connection"": ""keep-alive"", ""Authorization"": ""Basic YWRtaW46MTIzNDU2"", ""Upgrade-Insecure-Requests"": ""1"", ""User-Agent"": ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36"", ""Accept"": ""text/html,application/xhtml+xml,application/xml;q=0.9,image/avif,image/webp,image/apng,*/*;q=0.8"", ""Sec-GPC"": ""1"", ""Accept-Language"": ""en-US,en;q=0.7"", ""Accept-Encoding"": ""gzip, deflate""}",5.418675177179863,0.0,110,0,0,0,4,False,6,0,70
http://rest.testinvicti.com/basic_authentication/api/posts/37,0,,"{""Host"": ""rest.testinvicti.com"", ""Proxy-Connection"": ""keep-alive"", ""Authorization"": ""Basic YWRtaW46MTIzNDU2"", ""Upgrade-Insecure-Requests"": ""1"", ""User-Agent"": ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36"", ""Accept"": ""text/html,application/xhtml+xml,application/xml;q=0.9,image/avif,image/webp,image/apng,*/*;q=0.8"", ""Sec-GPC"": ""1"", ""Accept-Language"": ""en-US,en;q=0.7"", ""Accept-Encoding"": ""gzip, deflate""}",5.418675177179863,0.0,110,0,0,0,4,False,6,0,70
http://rest.testinvicti.com/basic_authentication/api/posts/38,0,,"{""Host"": ""rest.testinvicti.com"", ""Proxy-Connection"": ""keep-alive"", ""Authorization"": ""Basic YWRtaW46MTIzNDU2"", ""Upgrade-Insecure-Requests"": ""1"", ""User-Agent"": ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36"", ""Accept"": ""text/html,application/xhtml+xml,application/xml;q=0.9,image/avif,image/webp,image/apng,*/*;q=0.8"", ""Sec-GPC"": ""1"", ""Accept-Language"": ""en-US,en;q=0.7"", ""Accept-Encoding"": ""gzip, deflate""}",5.418675177179863,0.0,110,0,0,0,4,False,6,0,70
http://rest.testinvicti.com/basic_authentication/api/posts/39,0,,"{""Host"": ""rest.testinvicti.com"", ""Proxy-Connection"": ""keep-alive"", ""Authorization"": ""Basic YWRtaW46MTIzNDU2"", ""Upgrade-Insecure-Requests"": ""1"", ""User-Agent"": ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36"", ""Accept"": ""text/html,application/xhtml+xml,application/xml;q=0.9,image/avif,image/webp,image/apng,*/*;q=0.8"", ""Sec-GPC"": ""1"", ""Accept-Language"": ""en-US,en;q=0.7"", ""Accept-Encoding"": ""gzip, deflate""}",5.418675177179863,0.0,110,0,0,0,4,False,6,0,70
http://rest.testinvicti.com/basic_authentication/api/posts/40,0,,"{""Host"": ""rest.testinvicti.com"", ""Proxy-Connection"": ""keep-alive"", ""Authorization"": ""Basic YWRtaW46MTIzNDU2"", ""Upgrade-Insecure-Requests"": ""1"", ""User-Agent"": ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36"", ""Accept"": ""text/html,application/xhtml+xml,application/xml;q=0.9,image/avif,image/webp,image/apng,*/*;q=0.8"", ""Sec-GPC"": ""1"", ""Accept-Language"": ""en-US,en;q=0.7"", ""Accept-Encoding"": ""gzip, deflate""}",5.418675177179863,0.0,110,0,0,0,4,False,6,0,70
http://rest.testinvicti.com/basic_authentication/api/posts/41,0,,"{""Host"": ""rest.testinvicti.com"", ""Proxy-Connection"": ""keep-alive"", ""Authorization"": ""Basic YWRtaW46MTIzNDU2"", ""Upgrade-Insecure-Requests"": ""1"", ""User-Agent"": ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36"", ""Accept"": ""text/html,application/xhtml+xml,application/xml;q=0.9,image/avif,image/webp,image/apng,*/*;q=0.8"", ""Sec-GPC"": ""1"", ""Accept-Language"": ""en-US,en;q=0.7"", ""Accept-Encoding"": ""gzip, deflate""}",5.418675177179863,0.0,110,0,0,0,4,False,6,0,70
http://rest.testinvicti.com/basic_authentication/api/posts/42,0,,"{""Host"": ""rest.testinvicti.com"", ""Proxy-Connection"": ""keep-alive"", ""Authorization"": ""Basic YWRtaW46MTIzNDU2"", ""Upgrade-Insecure-Requests"": ""1"", ""User-Agent"": ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36"", ""Accept"": ""text/html,application/xhtml+xml,application/xml;q=0.9,image/avif,image/webp,image/apng,*/*;q=0.8"", ""Sec-GPC"": ""1"", ""Accept-Language"": ""en-US,en;q=0.7"", ""Accept-Encoding"": ""gzip, deflate""}",5.418675177179863,0.0,110,0,0,0,4,False,6,0,70
http://rest.testinvicti.com/basic_authentication/api/posts/43,0,,"{""Host"": ""rest.testinvicti.com"", ""Proxy-Connection"": ""keep-alive"", ""Authorization"": ""Basic YWRtaW46MTIzNDU2"", ""Upgrade-Insecure-Requests"": ""1"", ""User-Agent"": ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36"", ""Accept"": ""text/html,application/xhtml+xml,application/xml;q=0.9,image/avif,image/webp,image/apng,*/*;q=0.8"", ""Sec-GPC"": ""1"", ""Accept-Language"": ""en-US,en;q=0.7"", ""Accept-Encoding"": ""gzip, deflate""}",5.418675177179863,0.0,110,0,0,0,4,False,6,0,70
http://rest.testinvicti.com/basic_authentication/api/posts/44,0,,"{""Host"": ""rest.testinvicti.com"", ""Proxy-Connection"": ""keep-alive"", ""Authorization"": ""Basic YWRtaW46MTIzNDU2"", ""Upgrade-Insecure-Requests"": ""1"", ""User-Agent"": ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36"", ""Accept"": ""text/html,application/xhtml+xml,application/xml;q=0.9,image/avif,image/webp,image/apng,*/*;q=0.8"", ""Sec-GPC"": ""1"", ""Accept-Language"": ""en-US,en;q=0.7"", ""Accept-Encoding"": ""gzip, deflate""}",5.418675177179863,0.0,110,0,0,0,4,False,6,0,70
http://rest.testinvicti.com/basic_authentication/api/posts/45,0,,"{""Host"": ""rest.testinvicti.com"", ""Proxy-Connection"": ""keep-alive"", ""Authorization"": ""Basic YWRtaW46MTIzNDU2"", ""Upgrade-Insecure-Requests"": ""1"", ""User-Agent"": ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36"", ""Accept"": ""text/html,application/xhtml+xml,application/xml;q=0.9,image/avif,image/webp,image/apng,*/*;q=0.8"", ""Sec-GPC"": ""1"", ""Accept-Language"": ""en-US,en;q=0.7"", ""Accept-Encoding"": ""gzip, deflate""}",5.418675177179863,0.0,110,0,0,0,4,False,6,0,70
http://rest.testinvicti.com/basic_authentication/api/posts/46,0,,"{""Host"": ""rest.testinvicti.com"", ""Proxy-Connection"": ""keep-alive"", ""Authorization"": ""Basic YWRtaW46MTIzNDU2"", ""Upgrade-Insecure-Requests"": ""1"", ""User-Agent"": ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36"", ""Accept"": ""text/html,application/xhtml+xml,application/xml;q=0.9,image/avif,image/webp,image/apng,*/*;q=0.8"", ""Sec-GPC"": ""1"", ""Accept-Language"": ""en-US,en;q=0.7"", ""Accept-Encoding"": ""gzip, deflate""}",5.418675177179863,0.0,110,0,0,0,4,False,6,0,70
http://rest.testinvicti.com/basic_authentication/api/posts/47,0,,"{""Host"": ""rest.testinvicti.com"", ""Proxy-Connection"": ""keep-alive"", ""Authorization"": ""Basic YWRtaW46MTIzNDU2"", ""Upgrade-Insecure-Requests"": ""1"", ""User-Agent"": ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36"", ""Accept"": ""text/html,application/xhtml+xml,application/xml;q=0.9,image/avif,image/webp,image/apng,*/*;q=0.8"", ""Sec-GPC"": ""1"", ""Accept-Language"": ""en-US,en;q=0.7"", ""Accept-Encoding"": ""gzip, deflate""}",5.418675177179863,0.0,110,0,0,0,4,False,6,0,70
http://rest.testinvicti.com/basic_authentication/api/posts/48,0,,"{""Host"": ""rest.testinvicti.com"", ""Proxy-Connection"": ""keep-alive"", ""Authorization"": ""Basic YWRtaW46MTIzNDU2"", ""Upgrade-Insecure-Requests"": ""1"", ""User-Agent"": ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36"", ""Accept"": ""text/html,application/xhtml+xml,application/xml;q=0.9,image/avif,image/webp,image/apng,*/*;q=0.8"", ""Sec-GPC"": ""1"", ""Accept-Language"": ""en-US,en;q=0.7"", ""Accept-Encoding"": ""gzip, deflate""}",5.418675177179863,0.0,110,0,0,0,4,False,6,0,70
http://rest.testinvicti.com/basic_authentication/api/posts/49,0,,"{""Host"": ""rest.testinvicti.com"", ""Proxy-Connection"": ""keep-alive"", ""Authorization"": ""Basic YWRtaW46MTIzNDU2"", ""Upgrade-Insecure-Requests"": ""1"", ""User-Agent"": ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36"", ""Accept"": ""text/html,application/xhtml+xml,application/xml;q=0.9,image/avif,image/webp,image/apng,*/*;q=0.8"", ""Sec-GPC"": ""1"", ""Accept-Language"": ""en-US,en;q=0.7"", ""Accept-Encoding"": ""gzip, deflate""}",5.418675177179863,0.0,110,0,0,0,4,False,6,0,70
http://rest.testinvicti.com/basic_authentication/api/posts/50,0,,"{""Host"": ""rest.testinvicti.com"", ""Proxy-Connection"": ""keep-alive"", ""Authorization"": ""Basic YWRtaW46MTIzNDU2"", ""Upgrade-Insecure-Requests"": ""1"", ""User-Agent"": ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36"", ""Accept"": ""text/html,application/xhtml+xml,application/xml;q=0.9,image/avif,image/webp,image/apng,*/*;q=0.8"", ""Sec-GPC"": ""1"", ""Accept-Language"": ""en-US,en;q=0.7"", ""Accept-Encoding"": ""gzip, deflate""}",5.418675177179863,0.0,110,0,0,0,4,False,6,0,70
http://rest.testinvicti.com/basic_authentication/api/posts/51,0,,"{""Host"": ""rest.testinvicti.com"", ""Proxy-Connection"": ""keep-alive"", ""Authorization"": ""Basic YWRtaW46MTIzNDU2"", ""Upgrade-Insecure-Requests"": ""1"", ""User-Agent"": ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36"", ""Accept"": ""text/html,application/xhtml+xml,application/xml;q=0.9,image/avif,image/webp,image/apng,*/*;q=0.8"", ""Sec-GPC"": ""1"", ""Accept-Language"": ""en-US,en;q=0.7"", ""Accept-Encoding"": ""gzip, deflate""}",5.418675177179863,0.0,110,0,0,0,4,False,6,0,70
http://rest.testinvicti.com/basic_authentication/api/posts/55,0,,"{""Host"": ""rest.testinvicti.com"", ""Proxy-Connection"": ""keep-alive"", ""Authorization"": ""Basic YWRtaW46MTIzNDU2"", ""Upgrade-Insecure-Requests"": ""1"", ""User-Agent"": ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36"", ""Accept"": ""text/html,application/xhtml+xml,application/xml;q=0.9,image/avif,image/webp,image/apng,*/*;q=0.8"", ""Sec-GPC"": ""1"", ""Accept-Language"": ""en-US,en;q=0.7"", ""Accept-Encoding"": ""gzip, deflate""}",5.418675177179863,0.0,110,0,0,0,4,False,6,0,70
http://rest.testinvicti.com/basic_authentication/api/posts/545,0,,"{""Host"": ""rest.testinvicti.com"", ""Proxy-Connection"": ""keep-alive"", ""Authorization"": ""Basic YWRtaW46MTIzNDU2"", ""Upgrade-Insecure-Requests"": ""1"", ""User-Agent"": ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36"", ""Accept"": ""text/html,application/xhtml+xml,application/xml;q=0.9,image/avif,image/webp,image/apng,*/*;q=0.8"", ""Sec-GPC"": ""1"", ""Accept-Language"": ""en-US,en;q=0.7"", ""Accept-Encoding"": ""gzip, deflate""}",5.418675177179863,0.0,110,0,0,0,4,False,6,0,70
http://rest.testinvicti.com/basic_authentication/api/posts/23,0,,"{""Host"": ""rest.testinvicti.com"", ""Proxy-Connection"": ""keep-alive"", ""Authorization"": ""Basic YWRtaW46MTIzNDU2"", ""Upgrade-Insecure-Requests"": ""1"", ""User-Agent"": ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36"", ""Accept"": ""text/html,application/xhtml+xml,application/xml;q=0.9,image/avif,image/webp,image/apng,*/*;q=0.8"", ""Sec-GPC"": ""1"", ""Accept-Language"": ""en-US,en;q=0.7"", ""Accept-Encoding"": ""gzip, deflate""}",5.418675177179863,0.0,110,0,0,0,4,False,6,0,70
